old_path,new_path
src/main/java/com/example/agent/runtime/codec/StepResultJsonCodec.java,src/main/java/com/example/agent/runtime/codec/StepResultJsonCodec.java
src/main/java/com/example/agent/runtime/ExecutionControlService.java,src/main/java/com/example/agent/runtime/control/ExecutionControlService.java
src/main/java/com/example/agent/runtime/ExecutionControlState.java,src/main/java/com/example/agent/runtime/control/ExecutionControlState.java
src/main/java/com/example/agent/runtime/ExecutionControlStateResponse.java,src/main/java/com/example/agent/runtime/control/ExecutionControlStateResponse.java
src/main/java/com/example/agent/runtime/FailureClassifier.java,src/main/java/com/example/agent/runtime/recovery/FailureClassifier.java
src/main/java/com/example/agent/runtime/FailureType.java,src/main/java/com/example/agent/runtime/recovery/FailureType.java
src/main/java/com/example/agent/runtime/FinalOutputProperties.java,src/main/java/com/example/agent/runtime/output/FinalOutputProperties.java
src/main/java/com/example/agent/runtime/FinalOutputService.java,src/main/java/com/example/agent/runtime/output/FinalOutputService.java
src/main/java/com/example/agent/runtime/InMemoryStepRecordRepository.java,src/main/java/com/example/agent/runtime/engine/InMemoryStepRecordRepository.java
src/main/java/com/example/agent/runtime/JdbcStepRecordRepository.java,src/main/java/com/example/agent/runtime/engine/JdbcStepRecordRepository.java
src/main/java/com/example/agent/runtime/LlmStepService.java,src/main/java/com/example/agent/runtime/engine/LlmStepService.java
src/main/java/com/example/agent/runtime/model/plan/StepPolicy.java,src/main/java/com/example/agent/runtime/model/StepPolicy.java
src/main/java/com/example/agent/runtime/model/plan/StepSpec.java,src/main/java/com/example/agent/runtime/model/StepSpec.java
src/main/java/com/example/agent/runtime/model/result/StepResult.java,src/main/java/com/example/agent/runtime/model/StepResult.java
src/main/java/com/example/agent/runtime/model/result/StepResultDigest.java,src/main/java/com/example/agent/runtime/model/StepResultDigest.java
src/main/java/com/example/agent/runtime/model/result/StepResultError.java,src/main/java/com/example/agent/runtime/model/StepResultError.java
src/main/java/com/example/agent/runtime/model/result/StepResultMeta.java,src/main/java/com/example/agent/runtime/model/StepResultMeta.java
src/main/java/com/example/agent/runtime/model/result/StepResultRaw.java,src/main/java/com/example/agent/runtime/model/StepResultRaw.java
src/main/java/com/example/agent/runtime/model/result/StepResultRefSet.java,src/main/java/com/example/agent/runtime/model/StepResultRefSet.java
src/main/java/com/example/agent/runtime/model/result/StepResultSummary.java,src/main/java/com/example/agent/runtime/model/StepResultSummary.java
src/main/java/com/example/agent/runtime/model/result/StepResultTiming.java,src/main/java/com/example/agent/runtime/model/StepResultTiming.java
src/main/java/com/example/agent/runtime/ObservationWindowBuffer.java,src/main/java/com/example/agent/runtime/engine/ObservationWindowBuffer.java
src/main/java/com/example/agent/runtime/raw/InMemoryRawResultStore.java,src/main/java/com/example/agent/runtime/raw/InMemoryRawResultStore.java
src/main/java/com/example/agent/runtime/raw/RawRef.java,src/main/java/com/example/agent/runtime/raw/RawRef.java
src/main/java/com/example/agent/runtime/raw/RawResultStore.java,src/main/java/com/example/agent/runtime/raw/RawResultStore.java
src/main/java/com/example/agent/runtime/RawOutputEnvelopeBuilder.java,src/main/java/com/example/agent/runtime/raw/RawOutputEnvelopeBuilder.java
src/main/java/com/example/agent/runtime/ReactDecision.java,src/main/java/com/example/agent/runtime/engine/ReactDecision.java
src/main/java/com/example/agent/runtime/ReactLoopResult.java,src/main/java/com/example/agent/runtime/engine/ReactLoopResult.java
src/main/java/com/example/agent/runtime/ReactLoopService.java,src/main/java/com/example/agent/runtime/engine/ReactLoopService.java
src/main/java/com/example/agent/runtime/ReactObservation.java,src/main/java/com/example/agent/runtime/engine/ReactObservation.java
src/main/java/com/example/agent/runtime/ReactRuntimeProperties.java,src/main/java/com/example/agent/runtime/engine/ReactRuntimeProperties.java
src/main/java/com/example/agent/runtime/ReactStopDecision.java,src/main/java/com/example/agent/runtime/engine/ReactStopDecision.java
src/main/java/com/example/agent/runtime/ReactStopEvaluator.java,src/main/java/com/example/agent/runtime/engine/ReactStopEvaluator.java
src/main/java/com/example/agent/runtime/RecoveryStrategy.java,src/main/java/com/example/agent/runtime/recovery/RecoveryStrategy.java
src/main/java/com/example/agent/runtime/RecoveryStrategyManager.java,src/main/java/com/example/agent/runtime/recovery/RecoveryStrategyManager.java
src/main/java/com/example/agent/runtime/RetryPolicy.java,src/main/java/com/example/agent/runtime/recovery/RetryPolicy.java
src/main/java/com/example/agent/runtime/RuntimeResult.java,src/main/java/com/example/agent/runtime/engine/RuntimeResult.java
src/main/java/com/example/agent/runtime/StepOutputSummaryBuilder.java,src/main/java/com/example/agent/runtime/summary/StepOutputSummaryBuilder.java
src/main/java/com/example/agent/runtime/StepRecord.java,src/main/java/com/example/agent/runtime/engine/StepRecord.java
src/main/java/com/example/agent/runtime/StepRecordRepository.java,src/main/java/com/example/agent/runtime/engine/StepRecordRepository.java
src/main/java/com/example/agent/runtime/StepRuntimeService.java,src/main/java/com/example/agent/runtime/engine/StepRuntimeService.java
src/main/java/com/example/agent/runtime/StepState.java,src/main/java/com/example/agent/runtime/engine/StepState.java
src/main/java/com/example/agent/runtime/StepStateMachine.java,src/main/java/com/example/agent/runtime/engine/StepStateMachine.java
src/main/java/com/example/agent/runtime/StepSummaryProperties.java,src/main/java/com/example/agent/runtime/summary/StepSummaryProperties.java
src/main/java/com/example/agent/runtime/StepTimelineResponse.java,src/main/java/com/example/agent/runtime/engine/StepTimelineResponse.java
src/main/java/com/example/agent/runtime/structured/GenericStructuredExtractor.java,src/main/java/com/example/agent/runtime/structured/GenericStructuredExtractor.java
src/main/java/com/example/agent/runtime/structured/ResultKind.java,src/main/java/com/example/agent/runtime/structured/ResultKind.java
src/main/java/com/example/agent/runtime/structured/StructuredExtractor.java,src/main/java/com/example/agent/runtime/structured/StructuredExtractor.java
src/main/java/com/example/agent/runtime/structured/StructuredExtractorRegistry.java,src/main/java/com/example/agent/runtime/structured/StructuredExtractorRegistry.java
src/main/java/com/example/agent/runtime/structured/StructuredQuality.java,src/main/java/com/example/agent/runtime/structured/StructuredQuality.java
src/main/java/com/example/agent/runtime/structured/StructuredRefs.java,src/main/java/com/example/agent/runtime/structured/StructuredRefs.java
src/main/java/com/example/agent/runtime/structured/StructuredResult.java,src/main/java/com/example/agent/runtime/structured/StructuredResult.java
src/main/java/com/example/agent/runtime/ToolArgumentValidator.java,src/main/java/com/example/agent/capabilities/tools/validation/ToolArgumentValidatorRuntime.java
src/main/java/com/example/agent/sandbox/SandboxProperties.java,src/main/java/com/example/agent/capabilities/tools/sandbox/SandboxProperties.java
src/main/java/com/example/agent/sandbox/SandboxRequest.java,src/main/java/com/example/agent/capabilities/tools/sandbox/SandboxRequest.java
src/main/java/com/example/agent/sandbox/SandboxResult.java,src/main/java/com/example/agent/capabilities/tools/sandbox/SandboxResult.java
src/main/java/com/example/agent/sandbox/WasiSandboxExecutor.java,src/main/java/com/example/agent/capabilities/tools/sandbox/WasiSandboxExecutor.java
src/main/java/com/example/agent/scheduler/InMemoryScheduleExecutionRepository.java,src/main/java/com/example/agent/scheduler/InMemoryScheduleExecutionRepository.java
src/main/java/com/example/agent/scheduler/InMemoryScheduleRepository.java,src/main/java/com/example/agent/scheduler/InMemoryScheduleRepository.java
src/main/java/com/example/agent/scheduler/JdbcScheduleExecutionRepository.java,src/main/java/com/example/agent/scheduler/JdbcScheduleExecutionRepository.java
src/main/java/com/example/agent/scheduler/JdbcScheduleRepository.java,src/main/java/com/example/agent/scheduler/JdbcScheduleRepository.java
src/main/java/com/example/agent/scheduler/ScheduleEngine.java,src/main/java/com/example/agent/scheduler/ScheduleEngine.java
src/main/java/com/example/agent/scheduler/ScheduleExecutionRecord.java,src/main/java/com/example/agent/scheduler/ScheduleExecutionRecord.java
src/main/java/com/example/agent/scheduler/ScheduleExecutionRepository.java,src/main/java/com/example/agent/scheduler/ScheduleExecutionRepository.java
src/main/java/com/example/agent/scheduler/ScheduleManager.java,src/main/java/com/example/agent/scheduler/ScheduleManager.java
src/main/java/com/example/agent/scheduler/SchedulePage.java,src/main/java/com/example/agent/scheduler/SchedulePage.java
src/main/java/com/example/agent/scheduler/ScheduleQuery.java,src/main/java/com/example/agent/scheduler/ScheduleQuery.java
src/main/java/com/example/agent/scheduler/ScheduleRepository.java,src/main/java/com/example/agent/scheduler/ScheduleRepository.java
src/main/java/com/example/agent/scheduler/ScheduleResponse.java,src/main/java/com/example/agent/scheduler/ScheduleResponse.java
src/main/java/com/example/agent/scheduler/ScheduleSpec.java,src/main/java/com/example/agent/scheduler/ScheduleSpec.java
src/main/java/com/example/agent/security/RedactionProperties.java,src/main/java/com/example/agent/security/redaction/RedactionProperties.java
src/main/java/com/example/agent/security/RedactionResult.java,src/main/java/com/example/agent/security/redaction/RedactionResult.java
src/main/java/com/example/agent/security/RedactionService.java,src/main/java/com/example/agent/security/redaction/RedactionService.java
src/main/java/com/example/agent/security/RedactionStage.java,src/main/java/com/example/agent/security/redaction/RedactionStage.java
src/main/java/com/example/agent/streaming/ContextBudgetSummary.java,src/main/java/com/example/agent/streaming/payload/ContextBudgetSummary.java
src/main/java/com/example/agent/streaming/ContextCompressionSummary.java,src/main/java/com/example/agent/streaming/payload/ContextCompressionSummary.java
src/main/java/com/example/agent/streaming/ContextDelta.java,src/main/java/com/example/agent/streaming/payload/ContextDelta.java
src/main/java/com/example/agent/streaming/ContextEventPayload.java,src/main/java/com/example/agent/streaming/payload/ContextEventPayload.java
src/main/java/com/example/agent/streaming/ContextEventPublisher.java,src/main/java/com/example/agent/streaming/payload/ContextEventPublisher.java
src/main/java/com/example/agent/streaming/ContextPruneSummary.java,src/main/java/com/example/agent/streaming/payload/ContextPruneSummary.java
src/main/java/com/example/agent/streaming/ContextSnapshotEventPayload.java,src/main/java/com/example/agent/streaming/payload/ContextSnapshotEventPayload.java
src/main/java/com/example/agent/streaming/ContextSnapshotStage.java,src/main/java/com/example/agent/streaming/payload/ContextSnapshotStage.java
src/main/java/com/example/agent/streaming/ContextSnapshotSummary.java,src/main/java/com/example/agent/streaming/payload/ContextSnapshotSummary.java
src/main/java/com/example/agent/streaming/ContextTrimSummary.java,src/main/java/com/example/agent/streaming/payload/ContextTrimSummary.java
src/main/java/com/example/agent/streaming/EventStreamService.java,src/main/java/com/example/agent/streaming/sse/EventStreamService.java
src/main/java/com/example/agent/streaming/SseStreamController.java,src/main/java/com/example/agent/streaming/sse/SseStreamController.java
src/main/java/com/example/agent/streaming/TaskStreamRequest.java,src/main/java/com/example/agent/streaming/sse/TaskStreamRequest.java
src/main/java/com/example/agent/tools/DefaultToolCatalog.java,src/main/java/com/example/agent/capabilities/tools/DefaultToolCatalog.java
src/main/java/com/example/agent/tools/hook/BlockedToolHookHandler.java,src/main/java/com/example/agent/capabilities/tools/hook/BlockedToolHookHandler.java
src/main/java/com/example/agent/tools/hook/EvidencePackHookHandler.java,src/main/java/com/example/agent/capabilities/tools/hook/EvidencePackHookHandler.java
src/main/java/com/example/agent/tools/hook/HookContext.java,src/main/java/com/example/agent/capabilities/tools/hook/HookContext.java
src/main/java/com/example/agent/tools/hook/HookDecision.java,src/main/java/com/example/agent/capabilities/tools/hook/HookDecision.java
src/main/java/com/example/agent/tools/hook/HookHandler.java,src/main/java/com/example/agent/capabilities/tools/hook/HookHandler.java
src/main/java/com/example/agent/tools/hook/HookManager.java,src/main/java/com/example/agent/capabilities/tools/hook/HookManager.java
src/main/java/com/example/agent/tools/hook/HookProperties.java,src/main/java/com/example/agent/capabilities/tools/hook/HookProperties.java
src/main/java/com/example/agent/tools/hook/HookRecord.java,src/main/java/com/example/agent/capabilities/tools/hook/HookRecord.java
src/main/java/com/example/agent/tools/hook/HookTimeoutPolicy.java,src/main/java/com/example/agent/capabilities/tools/hook/HookTimeoutPolicy.java
src/main/java/com/example/agent/tools/hook/HookType.java,src/main/java/com/example/agent/capabilities/tools/hook/HookType.java
src/main/java/com/example/agent/tools/McpServerProperties.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpServerProperties.java
src/main/java/com/example/agent/tools/McpToolCallRequest.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolCallRequest.java
src/main/java/com/example/agent/tools/McpToolCallResponse.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolCallResponse.java
src/main/java/com/example/agent/tools/McpToolClient.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolClient.java
src/main/java/com/example/agent/tools/McpToolDefinition.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolDefinition.java
src/main/java/com/example/agent/tools/McpToolListRequest.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolListRequest.java
src/main/java/com/example/agent/tools/McpToolListResponse.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolListResponse.java
src/main/java/com/example/agent/tools/McpToolStartupWarmup.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolStartupWarmup.java
src/main/java/com/example/agent/tools/McpToolSyncService.java,src/main/java/com/example/agent/capabilities/tools/mcp/McpToolSyncService.java
src/main/java/com/example/agent/tools/plugin/PluginDescriptor.java,src/main/java/com/example/agent/capabilities/tools/plugin/PluginDescriptor.java
src/main/java/com/example/agent/tools/plugin/PluginLoader.java,src/main/java/com/example/agent/capabilities/tools/plugin/PluginLoader.java
src/main/java/com/example/agent/tools/plugin/PluginProperties.java,src/main/java/com/example/agent/capabilities/tools/plugin/PluginProperties.java
src/main/java/com/example/agent/tools/skill/SkillDefinition.java,src/main/java/com/example/agent/capabilities/tools/skill/SkillDefinition.java
src/main/java/com/example/agent/tools/skill/SkillProperties.java,src/main/java/com/example/agent/capabilities/tools/skill/SkillProperties.java
src/main/java/com/example/agent/tools/skill/SkillRegistry.java,src/main/java/com/example/agent/capabilities/tools/skill/SkillRegistry.java
src/main/java/com/example/agent/tools/skill/SkillRoute.java,src/main/java/com/example/agent/capabilities/tools/skill/SkillRoute.java
src/main/java/com/example/agent/tools/skill/SkillVersion.java,src/main/java/com/example/agent/capabilities/tools/skill/SkillVersion.java
src/main/java/com/example/agent/tools/ToolCatalog.java,src/main/java/com/example/agent/capabilities/tools/ToolCatalog.java
src/main/java/com/example/agent/tools/ToolCatalogService.java,src/main/java/com/example/agent/capabilities/tools/ToolCatalogService.java
src/main/java/com/example/agent/tools/ToolQuery.java,src/main/java/com/example/agent/capabilities/tools/ToolQuery.java
src/main/java/com/example/agent/tools/ToolSummary.java,src/main/java/com/example/agent/capabilities/tools/ToolSummary.java
